season,week,franchise_id,starter_status,player_id,player_name,pos,team,player_score,should_start
2023,13,0010,nonstarter,11644,"Carr, Derek",QB,NOS,13.43,1
2023,13,0010,nonstarter,16149,"Levis, Will",QB,TEN,12.73,0
2023,13,0010,nonstarter,15761,"Shakir, Khalil",WR,BUF,NA,0
2023,13,0001,starter,15693,"Howell, Sam",QB,WAS,6.08,0
2023,13,0001,starter,16162,"Gibbs, Jahmyr",RB,DET,5.80,1
2023,13,0001,starter,14798,"Moss, Zack",RB,IND,1.90,0
2023,13,0001,starter,15710,"Williams, Kyren",RB,LAR,14.90,1
2023,13,0001,starter,14104,"Brown, A.J.",WR,PHI,16.30,1
2023,13,0001,starter,11674,"Cooks, Brandin",WR,DAL,15.50,1
2023,13,0001,starter,16187,"Downs, Josh",WR,IND,-0.70,0
2023,13,0001,starter,15794,"McBride, Trey",TE,ARI,15.30,1
2023,13,0001,starter,8930,"Prater, Matt",PK,ARI,8.40,1
2023,13,0001,starter,9596,"Morstead, Thomas",PN,NYJ,11.35,1
2023,13,0001,starter,14153,"Allen, Zach",DT,DEN,12.05,1
2023,13,0001,starter,12083,"Autry, Denico",DT,TEN,19.10,1
2023,13,0001,starter,12688,"Buckner, DeForest",DT,IND,17.75,1
2023,13,0001,starter,14147,"Bosa, Nick",DE,SFO,11.00,1
2023,13,0001,starter,14171,"Burns, Brian",DE,CAR,-1.00,0
2023,13,0001,starter,14405,"Granderson, Carl",DE,NOS,6.00,1
2023,13,0001,starter,15404,"Jones, Ernest",LB,LAR,10.50,1
2023,13,0001,starter,14221,"Williams, Quincy",LB,NYJ,7.30,0
2023,13,0001,starter,15394,"Adebo, Paulson",CB,NOS,12.00,1
2023,13,0001,starter,13959,"Williams, Darious",CB,JAC,9.00,1
2023,13,0001,starter,15001,"Curl, Kamren",S,WAS,4.00,1
2023,13,0001,starter,12767,"Simmons, Justin",S,DEN,1.50,0
2023,13,0001,nonstarter,15708,"Hall, Breece",RB,NYJ,-2.00,0
2023,13,0001,nonstarter,14835,"Higgins, Tee",WR,CIN,7.20,1
2023,13,0001,nonstarter,13208,"Allen, Jonathan",DT,WAS,3.50,0
2023,13,0001,nonstarter,13163,"Godwin, Chris",WR,TBB,4.80,0
2023,13,0001,nonstarter,14223,"Mattison, Alexander",RB,MIN,NA,0
2023,13,0001,nonstarter,12221,"Hunter, Danielle",DE,MIN,NA,0
2023,13,0001,nonstarter,15288,"Moore, Elijah",WR,CLE,8.10,1
2023,13,0001,nonstarter,12239,"Kendricks, Eric",LB,LAC,12.90,1
2023,13,0001,nonstarter,15755,"Dotson, Jahan",WR,WAS,1.60,0
2023,13,0001,nonstarter,15752,"Burks, Treylon",WR,TEN,0.00,0
2023,13,0001,nonstarter,15293,"Bateman, Rashod",WR,BAL,NA,0
2023,13,0001,nonstarter,13690,"Sweat, Josh",DE,PHI,2.60,0
2023,13,0001,nonstarter,14322,"Edwards, T.J.",LB,CHI,NA,0
2023,13,0001,nonstarter,15846,"Walker, Quay",LB,GBP,8.50,1
2023,13,0001,nonstarter,14907,"Delpit, Grant",S,CLE,4.50,1
2023,13,0001,nonstarter,16206,"Wilson, Michael",WR,ARI,NA,0
2023,13,0001,nonstarter,15385,"Ojulari, Azeez",DE,NYG,NA,0
2023,13,0001,nonstarter,15723,"Chandler, Ty",RB,MIN,NA,0
2023,13,0001,nonstarter,16184,"Reed, Jayden",WR,GBP,-0.80,0
2023,13,0001,nonstarter,14782,"Love, Jordan",QB,GBP,34.96,1
2023,13,0007,starter,13589,"Allen, Josh",QB,BUF,NA,0
2023,13,0007,starter,13131,"Mixon, Joe",RB,CIN,21.40,1
2023,13,0007,starter,15717,"Pierce, Dameon",RB,HOU,5.20,0
2023,13,0007,starter,12175,"Cooper, Amari",WR,CLE,3.80,0
2023,13,0007,starter,11671,"Evans, Mike",WR,TBB,31.40,1
2023,13,0007,starter,12801,"Hill, Tyreek",WR,MIA,35.60,1
2023,13,0007,starter,14109,"McLaurin, Terry",WR,WAS,-3.00,0
2023,13,0007,starter,11244,"Kelce, Travis",TE,KCC,13.20,1
2023,13,0007,starter,13354,"Butker, Harrison",PK,KCC,5.90,1
2023,13,0007,starter,13782,"Dickson, Michael",PN,SEA,0.00,1
2023,13,0007,starter,12741,"Jones, Chris",DT,KCC,2.00,1
2023,13,0007,starter,14159,"Lawrence, Dexter",DT,NYG,NA,1
2023,13,0007,starter,12686,"Bosa, Joey",DE,LAC,NA,0
2023,13,0007,starter,14148,"Sweat, Montez",DE,CHI,NA,0
2023,13,0007,starter,14926,"Gay, Willie",LB,KCC,4.00,1
2023,13,0007,starter,14412,"Singleton, Alex",LB,DEN,13.70,1
2023,13,0007,starter,10775,"Wagner, Bobby",LB,SEA,12.10,1
2023,13,0007,starter,12714,"Fuller, Kendall",CB,WAS,6.00,1
2023,13,0007,starter,13707,"Ward, Denzel",CB,CLE,NA,0
2023,13,0007,starter,13229,"Jackson, Eddie",S,CHI,NA,0
2023,13,0007,starter,13714,"James, Derwin",S,LAC,12.10,1
2023,13,0007,starter,14908,"McKinney, Xavier",S,NYG,NA,0
2023,13,0007,nonstarter,15833,"Gardner, Ahmad",CB,NYJ,4.00,1
2023,13,0007,nonstarter,12795,"Judon, Matt",DE,NEP,NA,0
2023,13,0007,nonstarter,13139,"Williams, Jamaal",RB,NOS,0.70,0
2023,13,0007,nonstarter,16169,"Charbonnet, Zach",RB,SEA,14.30,1
2023,13,0007,nonstarter,14845,"Davis, Gabriel",WR,BUF,NA,0
2023,13,0007,nonstarter,12218,"Armstead, Arik",DT,SFO,1.50,1
2023,13,0007,nonstarter,12234,"Dupree, Bud",DE,ATL,23.00,1
2023,13,0007,nonstarter,16183,"Hyatt, Jalin",WR,NYG,NA,0
2023,13,0007,nonstarter,14918,"Terrell, A.J.",CB,ATL,1.00,1
2023,13,0007,nonstarter,13727,"Vander Esch, Leighton",LB,DAL,NA,0
2023,13,0007,nonstarter,12611,"Goff, Jared",QB,DET,25.58,1
2023,13,0007,nonstarter,14235,"Tranquill, Drue",LB,KCC,2.00,0
2023,13,0007,nonstarter,12308,"Amos, Adrian",S,HOU,NA,0
2023,13,0007,nonstarter,16194,"Rice, Rashee",WR,KCC,9.80,1
2023,13,0007,nonstarter,15255,"Gainwell, Kenneth",RB,PHI,6.90,1
2023,13,0007,nonstarter,14878,"Gross-Matos, Yetur",DE,CAR,5.00,1
2023,13,0007,nonstarter,14861,"Johnson, Juwan",TE,NOS,-3.00,0
2023,13,0007,nonstarter,14887,"Simmons, Isaiah",LB,NYG,NA,0
2023,13,0007,nonstarter,16173,"Gray, Eric",RB,NYG,NA,0
2023,13,0007,nonstarter,14807,"Kelley, Joshua",RB,LAC,0.50,0
2023,13,0005,starter,11150,"Smith, Geno",QB,SEA,39.38,1
2023,13,0005,starter,15716,"Robinson, Brian",RB,WAS,8.10,1
2023,13,0005,starter,15721,"White, Rachaad",RB,TBB,11.70,1
2023,13,0005,starter,13164,"Kupp, Cooper",WR,LAR,6.80,1
2023,13,0005,starter,12187,"Lockett, Tyler",WR,SEA,6.40,1
2023,13,0005,starter,16211,"Nacua, Puka",WR,LAR,26.80,1
2023,13,0005,starter,14136,"Samuel, Deebo",WR,SFO,38.60,1
2023,13,0005,starter,11938,"Thielen, Adam",WR,CAR,1.50,0
2023,13,0005,starter,16414,"Aubrey, Brandon",PK,DAL,11.10,1
2023,13,0005,starter,15496,"Harvin, Pressley",PN,PIT,4.85,1
2023,13,0005,starter,10762,"Cox, Fletcher",DT,PHI,12.35,1
2023,13,0005,starter,13260,"Tomlinson, Dalvin",DT,CLE,3.00,1
2023,13,0005,starter,15853,"Mafe, Boye",DE,SEA,3.00,1
2023,13,0005,starter,16276,"Young, Byron",DE,LAR,11.00,1
2023,13,0005,starter,14251,"Cashman, Blake",LB,HOU,3.50,1
2023,13,0005,starter,13952,"Luvu, Frankie",LB,CAR,10.00,1
2023,13,0005,starter,11728,"Mosley, C.J.",LB,NYJ,3.00,0
2023,13,0005,starter,13414,"Hilton, Mike",CB,CIN,13.00,1
2023,13,0005,starter,13774,"Reed, D.J.",CB,NYJ,8.20,1
2023,13,0005,starter,14933,"Blackmon, Julian",S,IND,7.80,1
2023,13,0005,starter,13301,"Kazee, Damontae",S,PIT,2.50,1
2023,13,0005,starter,14518,"Thompson, Jalen",S,ARI,6.50,1
2023,13,0005,nonstarter,11675,"Adams, Davante",WR,LVR,NA,0
2023,13,0005,nonstarter,14105,"Brown, Marquise",WR,ARI,-3.00,0
2023,13,0005,nonstarter,15238,"Fields, Justin",QB,CHI,NA,0
2023,13,0005,nonstarter,10976,"Tucker, Justin",PK,BAL,NA,0
2023,13,0005,nonstarter,11761,"McKinnon, Jerick",RB,KCC,NA,0
2023,13,0005,nonstarter,13764,"Johnson, Taron",CB,BUF,NA,0
2023,13,0005,nonstarter,10768,"David, Lavonte",LB,TBB,NA,0
2023,13,0005,nonstarter,14900,"Madubuike, Justin",DT,BAL,NA,0
2023,13,0005,nonstarter,13693,"Phillips, Harrison",DT,MIN,NA,0
2023,13,0005,nonstarter,15418,"Bynum, Camryn",S,MIN,NA,0
2023,13,0005,nonstarter,16390,"McLaughlin, Jaleel",RB,DEN,1.70,0
2023,13,0005,nonstarter,16189,"Mims, Marvin",WR,DEN,1.60,0
2023,13,0005,nonstarter,13638,"Berrios, Braxton",WR,MIA,0.00,0
2023,13,0005,nonstarter,14995,"Metellus, Josh",S,MIN,NA,0
2023,13,0005,nonstarter,14208,"Johnson, Diontae",WR,PIT,8.10,1
2023,13,0005,nonstarter,16393,"Bobo, Jake",WR,SEA,1.30,0
2023,13,0005,nonstarter,16267,"Stevenson, Tyrique",CB,CHI,NA,0
2023,13,0005,nonstarter,16178,"Mitchell, Keaton",RB,BAL,NA,0
2023,13,0005,nonstarter,14590,"Al-Shaair, Azeez",LB,TEN,10.50,1
2023,13,0005,nonstarter,13172,"Brown, Noah",WR,HOU,-2.00,0
2023,13,0009,starter,10703,"Wilson, Russell",QB,DEN,-1.79,0
2023,13,0009,starter,15253,"Etienne, Travis",RB,JAC,15.30,0
2023,13,0009,starter,13132,"Kamara, Alvin",RB,NOS,22.30,1
2023,13,0009,starter,13130,"McCaffrey, Christian",RB,SFO,23.60,1
2023,13,0009,starter,14840,"Aiyuk, Brandon",WR,SFO,10.20,1
2023,13,0009,starter,14832,"Lamb, CeeDee",WR,DAL,24.70,1
2023,13,0009,starter,15751,"London, Drake",WR,ATL,-2.90,0
2023,13,0009,starter,16185,"Smith-Njigba, Jaxon",WR,SEA,6.90,1
2023,13,0009,starter,16286,"Moody, Jake",PK,SFO,1.80,1
2023,13,0009,starter,15887,"Camarda, Jake",PN,TBB,5.35,1
2023,13,0009,starter,11757,"Donald, Aaron",DT,LAR,14.35,1
2023,13,0009,starter,13692,"Vea, Vita",DT,TBB,4.00,1
2023,13,0009,starter,13198,"Garrett, Myles",DE,CLE,0.00,0
2023,13,0009,starter,15808,"Karlaftis, George",DE,KCC,3.00,1
2023,13,0009,starter,14877,"Young, Chase",DE,SFO,1.00,0
2023,13,0009,starter,14928,"Wilson, Logan",LB,CIN,12.50,1
2023,13,0009,starter,12988,"Jones, Jonathan",CB,NEP,10.00,1
2023,13,0009,starter,16016,"Kohou, Kader",CB,MIA,3.00,1
2023,13,0009,starter,16244,"Branch, Brian",S,DET,16.95,1
2023,13,0009,starter,14921,"Dugger, Kyle",S,NEP,3.50,0
2023,13,0009,starter,14991,"Fuller, Jordan",S,LAR,5.50,1
2023,13,0009,starter,15871,"Joseph, Kerby",S,DET,8.50,1
2023,13,0009,nonstarter,13593,"Jackson, Lamar",QB,BAL,NA,1
2023,13,0009,nonstarter,14079,"Sanders, Miles",RB,CAR,6.80,0
2023,13,0009,nonstarter,13674,"Goedert, Dallas",TE,PHI,NA,1
2023,13,0009,nonstarter,16213,"Kincaid, Dalton",TE,BUF,NA,0
2023,13,0009,nonstarter,15387,"Werner, Pete",LB,NOS,NA,0
2023,13,0009,nonstarter,15834,"Hamilton, Kyle",S,BAL,NA,0
2023,13,0009,nonstarter,15441,"Hobbs, Nate",CB,LVR,NA,0
2023,13,0009,nonstarter,12447,"Mostert, Raheem",RB,MIA,9.70,0
2023,13,0009,nonstarter,15345,"Paye, Kwity",DE,IND,24.00,1
2023,13,0009,nonstarter,14974,"Mooney, Darnell",WR,CHI,NA,0
2023,13,0009,nonstarter,15261,"Hubbard, Chuba",RB,CAR,19.30,1
2023,13,0009,nonstarter,16255,"Banks, Deonte",CB,NYG,NA,0
2023,13,0009,nonstarter,13230,"Adams, Jamal",S,SEA,10.50,1
2023,13,0009,nonstarter,16226,"Wilson, Tyree",DE,LVR,NA,0
2023,13,0009,nonstarter,15829,"Asamoah, Brian",LB,MIN,NA,0
2023,13,0009,nonstarter,12238,"Perryman, Denzel",LB,HOU,4.50,1
2023,13,0009,nonstarter,16252,"McDonald, Will",DE,NYJ,0.00,0
2023,13,0009,nonstarter,14879,"Epenesa, A.J.",DE,BUF,NA,0
2023,13,0009,nonstarter,15852,"Gordon, Kyler",CB,CHI,NA,0
2023,13,0009,nonstarter,13119,"Dobbs, Joshua",QB,MIN,NA,0
2023,13,0004,starter,14056,"Murray, Kyler",QB,ARI,1.96,0
2023,13,0004,starter,13404,"Ekeler, Austin",RB,LAC,-1.10,0
2023,13,0004,starter,14085,"Pollard, Tony",RB,DAL,12.10,1
2023,13,0004,starter,15259,"Stevenson, Rhamondre",RB,NEP,-1.70,0
2023,13,0004,starter,11222,"Allen, Keenan",WR,LAC,6.10,1
2023,13,0004,starter,11232,"Hopkins, DeAndre",WR,TEN,11.80,1
2023,13,0004,starter,14833,"Jeudy, Jerry",WR,DEN,8.20,1
2023,13,0004,starter,15282,"Smith, DeVonta",WR,PHI,18.70,1
2023,13,0004,starter,11947,"McManus, Brandon",PK,JAC,-0.80,1
2023,13,0004,starter,16011,"Stonehouse, Ryan",PN,TEN,-8.00,1
2023,13,0004,starter,9051,"Campbell, Calais",DT,ATL,7.50,1
2023,13,0004,starter,14162,"Wilkins, Christian",DT,MIA,5.50,0
2023,13,0004,starter,15484,"Cooper, Jonathon",DE,DEN,11.00,1
2023,13,0004,starter,15805,"Hutchinson, Aidan",DE,DET,7.00,1
2023,13,0004,starter,14249,"Van Ginkel, Andrew",DE,MIA,32.95,1
2023,13,0004,starter,13837,"Franklin, Zaire",LB,IND,3.50,0
2023,13,0004,starter,14889,"Murray, Kenneth",LB,LAC,6.00,0
2023,13,0004,starter,15845,"McDuffie, Trent",CB,KCC,5.00,1
2023,13,0004,starter,11348,"Slay, Darius",CB,PHI,5.00,0
2023,13,0004,starter,14182,"Hooker, Amani",S,TEN,20.50,1
2023,13,0004,starter,13760,"Whitehead, Jordan",S,NYJ,5.50,0
2023,13,0004,starter,14909,"Winfield, Antoine",S,TBB,31.30,1
2023,13,0004,nonstarter,12186,"Diggs, Stefon",WR,BUF,NA,0
2023,13,0004,nonstarter,15715,"Cook, James",RB,BUF,NA,1
2023,13,0004,nonstarter,13730,"Alexander, Jaire",CB,GBP,NA,0
2023,13,0004,nonstarter,13284,"Hendrickson, Trey",DE,CIN,6.90,0
2023,13,0004,nonstarter,12287,"Hicks, Jordan",LB,MIN,NA,0
2023,13,0004,nonstarter,13850,"Edwards, Gus",RB,BAL,NA,0
2023,13,0004,nonstarter,13168,"Reynolds, Josh",WR,DET,0.40,0
2023,13,0004,nonstarter,15393,"Odighizuwa, Osa",DT,DAL,15.00,1
2023,13,0004,nonstarter,13426,"Morrow, Nicholas",LB,PHI,6.50,1
2023,13,0004,nonstarter,13604,"Barkley, Saquon",RB,NYG,NA,0
2023,13,0004,nonstarter,12698,"Reed, Jarran",DT,SEA,20.60,1
2023,13,0004,nonstarter,13251,"Baker, Budda",S,ARI,11.00,1
2023,13,0004,nonstarter,12476,"Heinicke, Taylor",QB,ATL,NA,0
2023,13,0004,nonstarter,10266,"Heyward, Cameron",DT,PIT,2.50,0
2023,13,0004,nonstarter,13590,"Mayfield, Baker",QB,TBB,8.93,1
2023,13,0004,nonstarter,13424,"Hill, Taysom",TE,NOS,12.30,1
2023,13,0004,nonstarter,14947,"Wonnum, D.J.",DE,MIN,NA,0
2023,13,0004,nonstarter,15405,"Stephens, Brandon",CB,BAL,NA,0
2023,13,0004,nonstarter,15177,"Bryant, Myles",CB,NEP,7.00,1
2023,13,0003,starter,14783,"Hurts, Jalen",QB,PHI,28.66,0
2023,13,0003,starter,14805,"Dillon, AJ",RB,GBP,10.90,1
2023,13,0003,starter,14071,"Montgomery, David",RB,DET,7.00,0
2023,13,0003,starter,15779,"Doubs, Romeo",WR,GBP,12.40,1
2023,13,0003,starter,14102,"Metcalf, DK",WR,SEA,36.80,1
2023,13,0003,starter,15287,"St. Brown, Amon-Ra",WR,DET,9.80,1
2023,13,0003,starter,13630,"Sutton, Courtland",WR,DEN,14.40,1
2023,13,0003,starter,13299,"Kittle, George",TE,SFO,11.10,1
2023,13,0003,starter,13303,"Elliott, Jake",PK,PHI,5.70,1
2023,13,0003,starter,13869,"Bojorquez, Corey",PN,CLE,6.90,1
2023,13,0003,starter,12764,"Hargrave, Javon",DT,SFO,7.00,0
2023,13,0003,starter,14157,"Williams, Quinnen",DT,NYJ,17.00,1
2023,13,0003,starter,16223,"Anderson, Will",DE,HOU,21.00,1
2023,13,0003,starter,12075,"Barrett, Shaq",DE,TBB,1.00,0
2023,13,0003,starter,13245,"Reddick, Haason",DE,PHI,5.95,1
2023,13,0003,starter,14892,"Brooks, Jordyn",LB,SEA,5.30,1
2023,13,0003,starter,13702,"Jewell, Josey",LB,DEN,4.00,0
2023,13,0003,starter,13813,"Oluokun, Foyesade",LB,JAC,11.50,1
2023,13,0003,starter,15445,"Lenoir, Deommodore",CB,SFO,1.80,1
2023,13,0003,starter,15392,"St-Juste, Benjamin",CB,WAS,-1.20,0
2023,13,0003,starter,15832,"Stingley Jr., Derek",CB,HOU,29.45,1
2023,13,0003,starter,16018,"Blankenship, Reed",S,PHI,5.00,1
2023,13,0003,nonstarter,13319,"Jones, Aaron",RB,GBP,NA,0
2023,13,0003,nonstarter,15711,"Walker III, Kenneth",RB,SEA,NA,0
2023,13,0003,nonstarter,11679,"Beckham, Odell",WR,BAL,NA,0
2023,13,0003,nonstarter,13668,"Chark, D.J.",WR,CAR,9.70,0
2023,13,0003,nonstarter,13281,"Douglas, Rasul",CB,BUF,NA,0
2023,13,0003,nonstarter,10783,"Smith, Harrison",S,MIN,NA,0
2023,13,0003,nonstarter,15815,"Walker, Travon",DE,JAC,5.25,1
2023,13,0003,nonstarter,15698,"Purdy, Brock",QB,SFO,49.36,1
2023,13,0003,nonstarter,16165,"Spears, Tyjae",RB,TEN,8.10,1
2023,13,0003,nonstarter,16342,"Douglas, Demario",WR,NEP,NA,0
2023,13,0003,nonstarter,16262,"White, Keion",DT,NEP,11.00,1
2023,13,0003,nonstarter,10945,"Hekker, Johnny",PN,CAR,5.05,0
2023,13,0003,nonstarter,15283,"Moore, Rondale",WR,ARI,5.70,0
2023,13,0003,nonstarter,16236,"To'oTo'o, Henry",LB,HOU,-0.50,0
2023,13,0003,nonstarter,15016,"Jackson, Dane",CB,BUF,NA,0
2023,13,0003,nonstarter,16257,"Anudike-Uzomah, Felix",DE,KCC,0.00,0
2023,13,0003,nonstarter,15364,"Cisco, Andre",S,JAC,6.50,1
2023,13,0003,nonstarter,15869,"Bernard, Terrel",LB,BUF,NA,0
2023,13,0003,nonstarter,14716,"Harris, Jonathan",DT,DEN,12.20,1
2023,13,0003,nonstarter,14927,"Chinn, Jeremy",S,CAR,0.00,0
2023,14,0007,starter,13589,"Allen, Josh",QB,BUF,11.41,1
2023,14,0007,starter,13131,"Mixon, Joe",RB,CIN,18.50,1
2023,14,0007,starter,15717,"Pierce, Dameon",RB,HOU,-1.10,0
2023,14,0007,starter,12175,"Cooper, Amari",WR,CLE,-0.10,0
2023,14,0007,starter,11671,"Evans, Mike",WR,TBB,-3.40,0
2023,14,0007,starter,12801,"Hill, Tyreek",WR,MIA,10.70,1
2023,14,0007,starter,14109,"McLaurin, Terry",WR,WAS,NA,0
2023,14,0007,starter,11244,"Kelce, Travis",TE,KCC,10.10,1
2023,14,0007,starter,13354,"Butker, Harrison",PK,KCC,2.30,1
2023,14,0007,starter,13782,"Dickson, Michael",PN,SEA,13.65,1
2023,14,0007,starter,12741,"Jones, Chris",DT,KCC,2.00,1
2023,14,0007,starter,14159,"Lawrence, Dexter",DT,NYG,7.25,1
2023,14,0007,starter,12686,"Bosa, Joey",DE,LAC,NA,0
2023,14,0007,starter,14148,"Sweat, Montez",DE,CHI,16.20,1
2023,14,0007,starter,14926,"Gay, Willie",LB,KCC,4.00,1
2023,14,0007,starter,14412,"Singleton, Alex",LB,DEN,19.70,1
2023,14,0007,starter,10775,"Wagner, Bobby",LB,SEA,9.00,1
2023,14,0007,starter,12714,"Fuller, Kendall",CB,WAS,NA,0
2023,14,0007,starter,13707,"Ward, Denzel",CB,CLE,NA,0
2023,14,0007,starter,13229,"Jackson, Eddie",S,CHI,1.00,0
2023,14,0007,starter,13714,"James, Derwin",S,LAC,13.50,1
2023,14,0007,starter,14908,"McKinney, Xavier",S,NYG,7.50,1
2023,14,0007,nonstarter,15833,"Gardner, Ahmad",CB,NYJ,13.00,1
2023,14,0007,nonstarter,12795,"Judon, Matt",DE,NEP,NA,0
2023,14,0007,nonstarter,13139,"Williams, Jamaal",RB,NOS,3.60,0
2023,14,0007,nonstarter,16169,"Charbonnet, Zach",RB,SEA,5.60,1
2023,14,0007,nonstarter,14845,"Davis, Gabriel",WR,BUF,-2.00,0
2023,14,0007,nonstarter,12218,"Armstead, Arik",DT,SFO,NA,0
2023,14,0007,nonstarter,12234,"Dupree, Bud",DE,ATL,1.00,0
2023,14,0007,nonstarter,16183,"Hyatt, Jalin",WR,NYG,0.60,1
2023,14,0007,nonstarter,14918,"Terrell, A.J.",CB,ATL,6.00,1
2023,14,0007,nonstarter,13727,"Vander Esch, Leighton",LB,DAL,NA,0
2023,14,0007,nonstarter,12611,"Goff, Jared",QB,DET,-16.94,0
2023,14,0007,nonstarter,14235,"Tranquill, Drue",LB,KCC,NA,0
2023,14,0007,nonstarter,12308,"Amos, Adrian",S,HOU,4.00,1
2023,14,0007,nonstarter,16194,"Rice, Rashee",WR,KCC,7.40,1
2023,14,0007,nonstarter,15255,"Gainwell, Kenneth",RB,PHI,4.60,1
2023,14,0007,nonstarter,14878,"Gross-Matos, Yetur",DE,CAR,2.00,1
2023,14,0007,nonstarter,14861,"Johnson, Juwan",TE,NOS,0.50,0
2023,14,0007,nonstarter,14887,"Simmons, Isaiah",LB,NYG,1.00,0
2023,14,0007,nonstarter,16173,"Gray, Eric",RB,NYG,0.00,0
2023,14,0007,nonstarter,14807,"Kelley, Joshua",RB,LAC,-0.30,0
2023,14,0008,starter,12620,"Prescott, Dak",QB,DAL,23.56,1
2023,14,0008,starter,16167,"Achane, De'Von",RB,MIA,5.70,0
2023,14,0008,starter,12626,"Henry, Derrick",RB,TEN,10.20,1
2023,14,0008,starter,14797,"Swift, D'Andre",RB,PHI,3.30,0
2023,14,0008,starter,15281,"Chase, Ja'Marr",WR,CIN,4.30,1
2023,14,0008,starter,16190,"Flowers, Zay",WR,BAL,14.50,1
2023,14,0008,starter,13629,"Ridley, Calvin",WR,JAC,2.60,0
2023,14,0008,starter,14138,"Hockenson, T.J.",TE,MIN,5.10,1
2023,14,0008,starter,15369,"Patterson, Riley",PK,JAC,-1.70,1
2023,14,0008,starter,13844,"Cooke, Logan",PN,JAC,6.65,1
2023,14,0008,starter,13839,"Sieler, Zach",DT,MIA,22.15,1
2023,14,0008,starter,13298,"Stewart, Grover",DT,IND,11.50,1
2023,14,0008,starter,14167,"Allen, Josh",DE,JAC,14.00,1
2023,14,0008,starter,13681,"Chubb, Bradley",DE,MIA,14.40,1
2023,14,0008,starter,15565,"Hoecht, Michael",DE,LAR,11.00,1
2023,14,0008,starter,15822,"Lloyd, Devin",LB,JAC,14.45,1
2023,14,0008,starter,14218,"Okereke, Bobby",LB,NYG,5.50,1
2023,14,0008,starter,14896,"Queen, Patrick",LB,BAL,4.50,0
2023,14,0008,starter,15904,"Bland, DaRon",CB,DAL,9.00,1
2023,14,0008,starter,12711,"Ramsey, Jalen",CB,MIA,6.00,1
2023,14,0008,starter,13288,"Jenkins, Rayshawn",S,JAC,9.50,1
2023,14,0008,starter,15003,"Stone, Geno",S,BAL,5.50,1
2023,14,0008,nonstarter,15256,"Williams, Javonte",RB,DEN,14.20,1
2023,14,0008,nonstarter,13633,"Kirk, Christian",WR,JAC,NA,0
2023,14,0008,nonstarter,14778,"Tagovailoa, Tua",QB,MIA,13.21,0
2023,14,0008,nonstarter,15452,"Hufanga, Talanoa",S,SFO,NA,0
2023,14,0008,nonstarter,16148,"Young, Bryce",QB,CAR,-7.26,0
2023,14,0008,nonstarter,12650,"Boyd, Tyler",WR,CIN,3.10,0
2023,14,0008,nonstarter,14080,"Singletary, Devin",RB,HOU,9.00,1
2023,14,0008,nonstarter,13156,"Smith-Schuster, JuJu",WR,NEP,15.50,1
2023,14,0008,nonstarter,13632,"Lazard, Allen",WR,NYJ,-2.00,0
2023,14,0008,nonstarter,14028,"Neal, Ryan",S,TBB,3.50,0
2023,14,0008,nonstarter,14303,"Elliss, Kaden",LB,ATL,8.50,1
2023,14,0008,nonstarter,16264,"Benton, Keeanu",DT,PIT,1.50,0
2023,14,0008,nonstarter,13296,"Wise, Deatrich",DT,NEP,1.50,0
2023,14,0008,nonstarter,13134,"Foreman, D'Onta",RB,CHI,8.40,0
2023,14,0008,nonstarter,14857,"Peoples-Jones, Donovan",WR,DET,3.40,0
2023,14,0008,nonstarter,11225,"Patterson, Cordarrelle",RB,ATL,-0.10,0
2023,14,0008,nonstarter,13888,"Gardeck, Dennis",DE,ARI,NA,0
2023,14,0008,nonstarter,15549,"Jacobs, Jerry",CB,DET,5.20,0
2023,14,0008,nonstarter,14180,"Murphy, Byron",CB,MIN,5.00,0
2023,14,0008,nonstarter,15331,"Freiermuth, Pat",TE,PIT,1.60,0
2023,14,0003,starter,15698,"Purdy, Brock",QB,SFO,41.03,1
2023,14,0003,starter,14805,"Dillon, AJ",RB,GBP,7.60,0
2023,14,0003,starter,14071,"Montgomery, David",RB,DET,12.50,1
2023,14,0003,starter,15779,"Doubs, Romeo",WR,GBP,2.40,0
2023,14,0003,starter,14102,"Metcalf, DK",WR,SEA,12.40,1
2023,14,0003,starter,15287,"St. Brown, Amon-Ra",WR,DET,4.70,0
2023,14,0003,starter,13630,"Sutton, Courtland",WR,DEN,12.90,1
2023,14,0003,starter,13299,"Kittle, George",TE,SFO,16.70,1
2023,14,0003,starter,13303,"Elliott, Jake",PK,PHI,13.50,1
2023,14,0003,starter,13869,"Bojorquez, Corey",PN,CLE,15.80,1
2023,14,0003,starter,12764,"Hargrave, Javon",DT,SFO,2.50,1
2023,14,0003,starter,14157,"Williams, Quinnen",DT,NYJ,11.20,1
2023,14,0003,starter,16223,"Anderson, Will",DE,HOU,-1.00,0
2023,14,0003,starter,12075,"Barrett, Shaq",DE,TBB,6.00,1
2023,14,0003,starter,13245,"Reddick, Haason",DE,PHI,12.40,1
2023,14,0003,starter,15869,"Bernard, Terrel",LB,BUF,6.00,0
2023,14,0003,starter,15355,"Bolton, Nick",LB,KCC,11.50,1
2023,14,0003,starter,13813,"Oluokun, Foyesade",LB,JAC,8.00,1
2023,14,0003,starter,15445,"Lenoir, Deommodore",CB,SFO,10.00,1
2023,14,0003,starter,15832,"Stingley Jr., Derek",CB,HOU,5.00,1
2023,14,0003,starter,16018,"Blankenship, Reed",S,PHI,3.00,1
